timestamp,imsi,longitude,latitude,plot
1538506115115,460000095005571676,123.41816709999999,41.81634903,1028
1538506291677,460000095005571676,123.41816709999999,41.81634903,1028
1538506314642,460000095005571676,123.41816709999999,41.81634903,1028
1538506598569,460000095005571676,123.41438290000002,41.81169891,944
1538506674165,460000095005571676,123.41438290000002,41.81169891,944
1538507289533,460000095005571676,123.41438290000002,41.81169891,944
1538507453101,460000095005571676,123.41438290000002,41.81169891,944
1538507932163,460000095005571676,123.41438290000002,41.81169891,944
1538507954880,460000095005571676,123.41438290000002,41.81169891,944
1538508201117,460000095005571676,123.4207916,41.81219864,1044
1538508303970,460000095005571676,123.41438290000002,41.81169891,944
1538508483676,460000095005571676,123.41438290000002,41.81169891,944
1538508720540,460000095005571676,123.41816709999999,41.81634903,1028
1538508777109,460000095005571676,123.41816709999999,41.81634903,1028
1538508796444,460000095005571676,123.41816709999999,41.81634903,1028
1538508815451,460000095005571676,123.41816709999999,41.81634903,1028
1538508825982,460000095005571676,123.41816709999999,41.81634903,1028
1538508943563,460000095005571676,123.41816709999999,41.81634903,1028
1538509012161,460000095005571676,123.41438290000002,41.81169891,944
1538509039275,460000095005571676,123.41438290000002,41.81169891,940
1538509210080,460000095005571676,123.41438290000002,41.81169891,944
1538509390845,460000095005571676,123.41438290000002,41.81169891,944
1538509454119,460000095005571676,123.417511,41.82001114,1029
1538509475473,460000095005571676,123.41438290000002,41.81169891,944
1538509475669,460000095005571676,123.41438290000002,41.81169891,944
1538509727960,460000095005571676,123.41816709999999,41.81634903,1028
1538509754543,460000095005571676,123.41816709999999,41.81634903,1028
1538509790224,460000095005571676,123.41438290000002,41.81169891,940
1538509834383,460000095005571676,123.41438290000002,41.81169891,944
1538509983530,460000095005571676,123.417511,41.82001114,1029
1538510188775,460000095005571676,123.41816709999999,41.81634903,1028
1538510243050,460000095005571676,123.41816709999999,41.81634903,1028
1538510458913,460000095005571676,123.4207916,41.81219864,1038
1538510992360,460000095005571676,123.39129640000002,41.86468887,1041
1538511239590,460000095005571676,123.41816709999999,41.81634903,1028
1538511240406,460000095005571676,123.41816709999999,41.81634903,1028
1538511263818,460000095005571676,123.41816709999999,41.81634903,1028
1538511380681,460000095005571676,123.41438290000002,41.81169891,944
1538511443546,460000095005571676,123.41816709999999,41.81634903,1028
1538533573368,460000095005571676,123.41722109999999,41.8232193,1032
1538533679070,460000095005571676,123.41816709999999,41.81634903,1028
1538533682533,460000095005571676,123.41816709999999,41.81634903,1028
1538533718423,460000095005571676,123.41816709999999,41.81634903,1028
1538533817690,460000095005571676,123.41816709999999,41.81634903,1028
1538533964500,460000095005571676,123.41816709999999,41.81634903,1028
1538534005828,460000095005571676,123.417511,41.82001114,1029
1538534023250,460000095005571676,123.417511,41.82001114,1029
1538534026812,460000095005571676,123.41816709999999,41.81634903,1028
1538534169407,460000095005571676,123.41816709999999,41.81634903,1028
1538534170974,460000095005571676,123.41816709999999,41.81634903,1028
1538534277598,460000095005571676,123.41816709999999,41.81634903,1028
1538534405582,460000095005571676,123.41816709999999,41.81634903,1028
1538534493919,460000095005571676,123.41816709999999,41.81634903,1028
1538534551201,460000095005571676,123.41438290000002,41.81169891,944
1538535096559,460000095005571676,123.41699979999999,41.81206894,1036
1538535453129,460000095005571676,123.41699979999999,41.81206894,1036
1538535627399,460000095005571676,123.41699979999999,41.81206894,1036
1538536013057,460000095005571676,123.41699979999999,41.81206894,1036
1538536586843,460000095005571676,123.4131699,41.81354904,1035
1538536612950,460000095005571676,123.41816709999999,41.81634903,1028
1538536667358,460000095005571676,123.4131699,41.81354904,1035
1538536668748,460000095005571676,123.4131699,41.81354904,1035
1538536691754,460000095005571676,123.41816709999999,41.81634903,1028
1538536763507,460000095005571676,123.41816709999999,41.81634903,1028
1538538436426,460000095005571676,123.41699979999999,41.81206894,1036
1538539591878,460000095005571676,123.41699979999999,41.81206894,1036
1538541248434,460000095005571676,123.41699979999999,41.81206894,1036
1538546208932,460000095005571676,123.41816709999999,41.81634903,1028
1538546227293,460000095005571676,123.41217040000001,41.8152504,6
1538546275230,460000095005571676,123.4131699,41.81354904,1035
1538546278305,460000095005571676,123.417511,41.82001114,1029
1538546300315,460000095005571676,123.4207916,41.81219864,1044
1538546313214,460000095005571676,123.41816709999999,41.81634903,1028
1538546385518,460000095005571676,123.41816709999999,41.81634903,1028
1538546920182,460000095005571676,123.41816709999999,41.81634903,1028
1538547000882,460000095005571676,123.41438290000002,41.81169891,944
1538547451414,460000095005571676,123.41438290000002,41.81169891,944
1538547618461,460000095005571676,123.41816709999999,41.81634903,1028
1538548052212,460000095005571676,123.41816709999999,41.81634903,1028
1538548936020,460000095005571676,123.41816709999999,41.81634903,1028
1538549004585,460000095005571676,123.41217040000001,41.8152504,1047
1538549279684,460000095005571676,123.41816709999999,41.81634903,1028
1538550710802,460000095005571676,123.41816709999999,41.81634903,1028
1538551142434,460000095005571676,123.41667179999999,41.8102417,1027
1538551342935,460000095005571676,123.41667179999999,41.8102417,694
1538552610080,460000095005571676,123.42195890000002,41.80764008,753
1538552807531,460000095005571676,123.42485049999999,41.80847931,1039
1538554041201,460000095005571676,123.415947,41.82638931,1019
1538554144511,460000095005571676,123.4166107,41.82537079,1023
1538554186723,460000095005571676,123.4166107,41.82537079,1024
1538554309691,460000095005571676,123.4166107,41.82537079,1020
1538554347493,460000095005571676,123.4166107,41.82537079,1024
1538554392888,460000095005571676,123.4166107,41.82537079,1024
1538554467501,460000095005571676,123.4166107,41.82537079,1020
1538554912961,460000095005571676,123.4217682,41.82440948,1037
1538555513467,460000095005571676,123.4166107,41.82537079,1020
1538555597727,460000095005571676,123.4166107,41.82537079,1024
1538556176378,460000095005571676,123.4132919,41.82429123,1021
1538556259513,460000095005571676,123.4217682,41.82440948,1037
1538557011269,460000095005571676,123.4132919,41.82429123,1021
1538558422752,460000095005571676,123.4132919,41.82429123,1021
1538559081219,460000095005571676,123.4166107,41.82537079,1020
1538559100523,460000095005571676,123.4166107,41.82537079,1020
1538559100583,460000095005571676,123.41722109999999,41.8232193,1022
1538559104231,460000095005571676,123.41722109999999,41.8232193,1022
1538559120218,460000095005571676,123.4166107,41.82537079,1020
1538559152773,460000095005571676,123.41722109999999,41.8232193,1022
1538559158070,460000095005571676,123.41722109999999,41.8232193,1022
1538559192822,460000095005571676,123.4166107,41.82537079,1024
1538559197151,460000095005571676,123.4132919,41.82429123,1021
1538559410575,460000095005571676,123.4132919,41.82429123,1021
1538559415043,460000095005571676,123.4132919,41.82429123,1021
1538559417362,460000095005571676,123.4132919,41.82429123,1021
1538559432407,460000095005571676,123.4132919,41.82429123,1021
1538559481046,460000095005571676,123.4166107,41.82537079,1023
1538559589523,460000095005571676,123.4217682,41.82440948,1037
1538559755651,460000095005571676,123.415947,41.82638931,130
1538559844298,460000095005571676,123.4166107,41.82537079,1020
1538559845044,460000095005571676,123.4132919,41.82429123,1021
1538559882172,460000095005571676,123.4166107,41.82537079,1024
1538560013928,460000095005571676,123.4132919,41.82429123,1021
1538560182901,460000095005571676,123.4132919,41.82429123,1021
1538560296591,460000095005571676,123.4217682,41.82440948,1037
1538560307720,460000095005571676,123.4217682,41.82440948,1037
1538560309062,460000095005571676,123.4166107,41.82537079,1024
1538560448667,460000095005571676,123.4217682,41.82440948,1037
1538560517320,460000095005571676,123.4132919,41.82429123,1021
1538560528112,460000095005571676,123.415947,41.82638931,130
1538560534635,460000095005571676,123.415947,41.82638931,130
1538560569148,460000095005571676,123.4166107,41.82537079,1023
1538560626906,460000095005571676,123.4217682,41.82440948,1037
1538560898388,460000095005571676,123.4166107,41.82537079,1024
1538560938637,460000095005571676,123.4166107,41.82537079,1024
1538561199131,460000095005571676,123.4166107,41.82537079,1024
1538561321067,460000095005571676,123.4166107,41.82537079,1024
1538561338893,460000095005571676,123.4166107,41.82537079,1024
1538561612729,460000095005571676,123.415947,41.82638931,1019
1538561755851,460000095005571676,123.4217682,41.82440948,857
1538562031674,460000095005571676,123.42086029999999,41.81906128,1048
1538562434586,460000095005571676,123.41667179999999,41.8102417,1025
1538562563279,460000095005571676,123.41667179999999,41.8102417,1030
1538562626311,460000095005571676,123.41667179999999,41.8102417,1040
1538562792596,460000095005571676,123.41667179999999,41.8102417,1031
1538563160016,460000095005571676,123.41667179999999,41.8102417,1031
1538564008236,460000095005571676,123.41667179999999,41.8102417,1031
1538564872726,460000095005571676,123.41667179999999,41.8102417,23
1538565354415,460000095005571676,123.41667179999999,41.8102417,1031
1538568040415,460000095005571676,123.41667179999999,41.8102417,23
1538568846933,460000095005571676,123.41667179999999,41.8102417,1033
1538568986937,460000095005571676,123.41667179999999,41.8102417,1033
1538569246551,460000095005571676,123.41667179999999,41.8102417,1033
1538569527979,460000095005571676,123.41667179999999,41.8102417,1033
1538570016939,460000095005571676,123.41667179999999,41.8102417,1033
1538571132933,460000095005571676,123.41667179999999,41.8102417,1033
1538571261945,460000095005571676,123.41667179999999,41.8102417,1033
1538572022408,460000095005571676,123.41667179999999,41.8102417,23
1538572031681,460000095005571676,123.41667179999999,41.8102417,23
1538574105291,460000095005571676,123.41667179999999,41.8102417,1033
1538574705601,460000095005571676,123.41667179999999,41.8102417,1033
1538575916461,460000095005571676,123.41667179999999,41.8102417,1043
1538575976670,460000095005571676,123.41667179999999,41.8102417,1043
1538576006141,460000095005571676,123.41667179999999,41.8102417,1043
1538576534698,460000095005571676,123.41667179999999,41.8102417,23
1538577115015,460000095005571676,123.41667179999999,41.8102417,1031
1538578642309,460000095005571676,123.4117813,41.80295181,1026
1538579163656,460000095005571676,123.4117813,41.80295181,1026
1538579510130,460000095005571676,123.41426090000002,41.80113983,1034
1538580122310,460000095005571676,123.4117813,41.80295181,1026
1538580812883,460000095005571676,123.4117813,41.80295181,1026
1538580828763,460000095005571676,123.4117813,41.80295181,1026
1538581568303,460000095005571676,123.4117813,41.80295181,1026
1538581742306,460000095005571676,123.4117813,41.80295181,1026
1538496291244,460000095007329090,123.41596979999998,41.80778122,0
1538496435651,460000095007329090,123.41596979999998,41.80778122,12
1538498482636,460000095007329090,123.41596979999998,41.80778122,0
1538498599185,460000095007329090,123.41596979999998,41.80778122,11
1538498939594,460000095007329090,123.41596979999998,41.80778122,11
1538498982010,460000095007329090,123.411911,41.81045914,8
1538501287191,460000095007329090,123.41596979999998,41.80778122,11
1538502547368,460000095007329090,123.41596979999998,41.80778122,0
1538511911031,460000095007329090,123.41596979999998,41.80778122,7
1538511930001,460000095007329090,123.41596979999998,41.80778122,7
1538515124356,460000095007329090,123.41596979999998,41.80778122,0
1538520038702,460000095007329090,123.41596979999998,41.80778122,12
1538521429415,460000095007329090,123.41596979999998,41.80778122,12
1538523400725,460000095007329090,123.41596979999998,41.80778122,7
1538523581221,460000095007329090,123.41667179999999,41.8102417,23
1538524272084,460000095007329090,123.43202209999998,41.80392075,18
1538524428004,460000095007329090,123.4372406,41.799678799999995,3
1538524497924,460000095007329090,123.4421463,41.80107879999999,13
1538524523725,460000095007329090,123.4372406,41.799678799999995,3
1538524862921,460000095007329090,123.4396362,41.80488968,1
1538524967074,460000095007329090,123.4396362,41.80488968,1
1538525150820,460000095007329090,123.4396362,41.80488968,19
1538525252589,460000095007329090,123.4396362,41.80488968,1
1538525870376,460000095007329090,123.4396362,41.80488968,1
1538526105074,460000095007329090,123.4396362,41.80488968,1
1538526153986,460000095007329090,123.4396362,41.80488968,1
1538526638303,460000095007329090,123.4396362,41.80488968,19
1538526826182,460000095007329090,123.4396362,41.80488968,1
1538527143173,460000095007329090,123.4396362,41.80488968,1
1538527910445,460000095007329090,123.4396362,41.80488968,1
1538527924038,460000095007329090,123.4396362,41.80488968,1
1538528374095,460000095007329090,123.4396362,41.80488968,1
1538530014006,460000095007329090,123.4396362,41.80488968,1
1538530172418,460000095007329090,123.4396362,41.80488968,19
1538530586898,460000095007329090,123.4396362,41.80488968,1
1538531216403,460000095007329090,123.4359436,41.80569839,14
1538531693114,460000095007329090,123.43125149999999,41.80846024,17
1538539463036,460000095007329090,123.43125149999999,41.80846024,17
1538544930607,460000095007329090,123.43125149999999,41.80846024,2
1538546115281,460000095007329090,123.43125149999999,41.80846024,2
1538553061083,460000095007329090,123.43125149999999,41.80846024,17
1538564226001,460000095007329090,123.43125149999999,41.80846024,2
1538565896389,460000095007329090,123.43441770000001,41.81195831,20
1538566688867,460000095007329090,123.43441770000001,41.81195831,4
1538567896517,460000095007329090,123.43441770000001,41.81195831,4
1538569125656,460000095007329090,123.43441770000001,41.81195831,5
1538569369628,460000095007329090,123.43441770000001,41.81195831,4
1538569862889,460000095007329090,123.42620090000001,41.81328964,22
1538569921403,460000095007329090,123.4290314,41.81130981,21
1538570030488,460000095007329090,123.4290314,41.81130981,15
1538570275235,460000095007329090,123.4290314,41.81130981,15
1538570611983,460000095007329090,123.41217040000001,41.8152504,6
1538570726161,460000095007329090,123.41217040000001,41.8152504,6
1538571934976,460000095007329090,123.41596979999998,41.80778122,7
1538571972888,460000095007329090,123.41596979999998,41.80778122,7
1538575066000,460000095007329090,123.41596979999998,41.80778122,7
1538575863678,460000095007329090,123.41596979999998,41.80778122,0
1538575888250,460000095007329090,123.411911,41.81045914,8
1538576395802,460000095007329090,123.411911,41.81045914,9
1538578553370,460000095007329090,123.41596979999998,41.80778122,10
1538578877783,460000095007329090,123.41596979999998,41.80778122,11
1538579072410,460000095007329090,123.41596979999998,41.80778122,12
1538580055761,460000095007329090,123.41596979999998,41.80778122,10
1538580137353,460000095007329090,123.41596979999998,41.80778122,10
1538580397499,460000095007329090,123.41596979999998,41.80778122,12
1538580445430,460000095007329090,123.41596979999998,41.80778122,12
1538580957583,460000095007329090,123.41596979999998,41.80778122,0
1538580974315,460000095007329090,123.41596979999998,41.80778122,0
1538581892720,460000095007329090,123.4128571,41.80469894,16
1538496112893,460000095007687263,123.39877320000001,41.65663147,181
1538496540474,460000095007687263,123.39877320000001,41.65663147,181
1538500135356,460000095007687263,123.39877320000001,41.65663147,181
1538501322885,460000095007687263,123.39877320000001,41.65663147,181
1538504829760,460000095007687263,123.39877320000001,41.65663147,181
1538507175367,460000095007687263,123.39877320000001,41.65663147,181
1538509522235,460000095007687263,123.39877320000001,41.65663147,181
1538513053759,460000095007687263,123.39877320000001,41.65663147,181
1538514095391,460000095007687263,123.39877320000001,41.65663147,181
1538514986551,460000095007687263,123.39877320000001,41.65663147,181
1538515400027,460000095007687263,123.39877320000001,41.65663147,181
1538516019132,460000095007687263,123.39877320000001,41.65663147,181
1538516032891,460000095007687263,123.39877320000001,41.65663147,181
1538516586887,460000095007687263,123.39877320000001,41.65663147,181
1538517184671,460000095007687263,123.39877320000001,41.65663147,181
1538518333791,460000095007687263,123.39877320000001,41.65663147,181
1538523447996,460000095007687263,123.39877320000001,41.65663147,181
1538524046885,460000095007687263,123.39877320000001,41.65663147,181
1538526381755,460000095007687263,123.39877320000001,41.65663147,181
1538529721771,460000095007687263,123.39877320000001,41.65663147,181
1538529788281,460000095007687263,123.39877320000001,41.65663147,181
1538530880957,460000095007687263,123.39877320000001,41.65663147,182
1538533159366,460000095007687263,123.39877320000001,41.65663147,174
1538534542899,460000095007687263,123.39877320000001,41.65663147,181
1538537930560,460000095007687263,123.39877320000001,41.65663147,174
1538540190390,460000095007687263,123.39877320000001,41.65663147,174
1538543929467,460000095007687263,123.39569850000001,41.66041946,197
1538543996674,460000095007687263,123.39877320000001,41.65663147,174
1538546286389,460000095007687263,123.39877320000001,41.65663147,174
1538546990336,460000095007687263,123.39877320000001,41.65663147,181
1538547092383,460000095007687263,123.39877320000001,41.65663147,174
1538547514780,460000095007687263,123.3872604,41.68149948,175
1538547748963,460000095007687263,123.4100418,41.71696854,189
1538547999575,460000095007687263,123.4054337,41.73435974,191
1538548003035,460000095007687263,123.4054337,41.73435974,178
1538548245660,460000095007687263,123.4003372,41.748909000000005,187
1538548442424,460000095007687263,123.3922501,41.76182175,176
1538548571871,460000095007687263,123.3636017,41.76478958,198
1538548806946,460000095007687263,123.3297577,41.79167938,179
1538550927375,460000095007687263,123.341301,41.83958817,192
1538550992296,460000095007687263,123.341301,41.83958817,192
1538559460793,460000095007687263,123.34158329999998,41.83486938,196
1538559545803,460000095007687263,123.33554840000002,41.82492065,180
1538560110761,460000095007687263,123.29720309999999,41.79404068,185
1538560230178,460000095007687263,123.29720309999999,41.79404068,188
1538560456725,460000095007687263,123.29720309999999,41.79404068,185
1538561191508,460000095007687263,123.29720309999999,41.79404068,173
1538562662083,460000095007687263,123.29720309999999,41.79404068,173
1538563479322,460000095007687263,123.29720309999999,41.79404068,173
1538564938909,460000095007687263,123.29720309999999,41.79404068,173
1538564969616,460000095007687263,123.29720309999999,41.79404068,173
1538566152246,460000095007687263,123.29720309999999,41.79404068,173
1538566169426,460000095007687263,123.29720309999999,41.79404068,173
1538567861791,460000095007687263,123.29720309999999,41.79404068,173
1538568068612,460000095007687263,123.29720309999999,41.79404068,185
1538568264901,460000095007687263,123.3013992,41.79296112,172
1538568285163,460000095007687263,123.30883030000001,41.794849400000004,190
1538568458237,460000095007687263,123.31198119999999,41.79444885,184
1538570214081,460000095007687263,123.41198729999999,41.8078804,89
1538570902447,460000095007687263,123.40872959999999,41.80886078,58
1538571481282,460000095007687263,123.40872959999999,41.80886078,64
1538571770213,460000095007687263,123.40872959999999,41.80886078,64
1538572680209,460000095007687263,123.40872959999999,41.80886078,64
1538573650449,460000095007687263,123.40872959999999,41.80886078,58
1538573750756,460000095007687263,123.40872959999999,41.80886078,58
1538575925651,460000095007687263,123.40872959999999,41.80886078,64
1538576614215,460000095007687263,123.40872959999999,41.80886078,64
1538576858592,460000095007687263,123.40872959999999,41.80886078,64
1538577056214,460000095007687263,123.40872959999999,41.80886078,64
1538577206721,460000095007687263,123.40872959999999,41.80886078,64
1538577241314,460000095007687263,123.40872959999999,41.80886078,64
1538578240216,460000095007687263,123.40872959999999,41.80886078,64
1538578759371,460000095007687263,123.40872959999999,41.80886078,64
1538578836334,460000095007687263,123.40872959999999,41.80886078,64
1538578908446,460000095007687263,123.40872959999999,41.80886078,64
1538579257834,460000095007687263,123.40872959999999,41.80886078,58
1538580130279,460000095007687263,123.4106903,41.80588913,194
1538580602334,460000095007687263,123.4041824,41.78815842,193
1538580746508,460000095007687263,123.39682009999999,41.77841949,177
1538580985858,460000095007687263,123.3975372,41.7638588,183
1538581516324,460000095007687263,123.40747830000001,41.71160889,186
1538581939300,460000095007687263,123.38263700000002,41.67253876,195
1538519845575,460000095009768355,123.411911,41.81045914,8
1538527132621,460000095009768355,123.411911,41.81045914,9
1538535351406,460000095009768355,123.411911,41.81045914,8
1538535383835,460000095009768355,123.411911,41.81045914,8
1538535685530,460000095009768355,123.41800690000001,41.809619899999994,1063
1538535859019,460000095009768355,123.42254640000002,41.80387115,663
1538536115356,460000095009768355,123.41519170000001,41.79349136,1069
1538536155227,460000095009768355,123.41181950000001,41.79265976,79
1538536207852,460000095009768355,123.4181137,41.79104996,1065
1538536491866,460000095009768355,123.4120865,41.78800964,1050
1538536505674,460000095009768355,123.4120865,41.78800964,1050
1538536867028,460000095009768355,123.4165497,41.788360600000004,1051
1538537117034,460000095009768355,123.4165497,41.788360600000004,1051
1538537535025,460000095009768355,123.4165497,41.788360600000004,1051
1538538014658,460000095009768355,123.4120865,41.78800964,1050
1538538647382,460000095009768355,123.4212189,41.79726028,1052
1538538821057,460000095009768355,123.42254640000002,41.80387115,1060
1538538971008,460000095009768355,123.41542050000001,41.80363083,394
1538538993039,460000095009768355,123.4128571,41.80469894,16
1538539090382,460000095009768355,123.4106903,41.80588913,236
1538539654079,460000095009768355,123.411911,41.81045914,9
1538540008106,460000095009768355,123.411911,41.81045914,8
1538540047821,460000095009768355,123.411911,41.81045914,8
1538541679508,460000095009768355,123.41198729999999,41.8078804,230
1538542020275,460000095009768355,123.4106903,41.80588913,194
1538542311846,460000095009768355,123.4106903,41.80588913,236
1538542734975,460000095009768355,123.4102478,41.80656052,1053
1538542758961,460000095009768355,123.4102478,41.80656052,1053
1538542870964,460000095009768355,123.4102478,41.80656052,1053
1538542980963,460000095009768355,123.4102478,41.80656052,1053
1538543823175,460000095009768355,123.4106903,41.80588913,236
1538545235748,460000095009768355,123.4106903,41.80588913,369
1538545420318,460000095009768355,123.40872959999999,41.80886078,424
1538545617137,460000095009768355,123.40872959999999,41.80886078,58
1538545851845,460000095009768355,123.4106903,41.80588913,236
1538545929382,460000095009768355,123.4106903,41.80588913,236
1538545929409,460000095009768355,123.4106903,41.80588913,236
1538546286489,460000095009768355,123.4106903,41.80588913,369
1538549244409,460000095009768355,123.4106903,41.80588913,194
1538549485455,460000095009768355,123.40065,41.79916,749
1538549498238,460000095009768355,123.40065,41.79916,749
1538549634666,460000095009768355,123.38937379999999,41.79671097,1054
1538550381510,460000095009768355,123.34529109999998,41.7778511,1061
1538550751462,460000095009768355,123.3152695,41.76459885,1070
1538551115318,460000095009768355,123.3099976,41.76716995,1055
1538551430673,460000095009768355,123.3141098,41.77170181,1068
1538551467848,460000095009768355,123.3099976,41.76716995,1055
1538551871300,460000095009768355,123.3099976,41.76716995,1067
1538552117126,460000095009768355,123.3141098,41.77170181,1068
1538552941638,460000095009768355,123.32441709999999,41.76126862,1071
1538553748413,460000095009768355,123.34281159999999,41.77489853,1056
1538553813830,460000095009768355,123.34281159999999,41.77489853,1056
1538553864036,460000095009768355,123.34281159999999,41.77489853,1056
1538555296179,460000095009768355,123.34278870000001,41.776241299999995,1057
1538556900809,460000095009768355,123.35928340000001,41.78012085,1058
1538556968422,460000095009768355,123.3588409,41.77991104,1072
1538557740833,460000095009768355,123.35928340000001,41.78012085,1058
1538558695107,460000095009768355,123.35928340000001,41.78012085,1073
1538559368130,460000095009768355,123.38272090000001,41.7816391,1059
1538559412209,460000095009768355,123.38272090000001,41.7816391,1059
1538561055483,460000095009768355,123.411911,41.81045914,9
1538561370952,460000095009768355,123.41596979999998,41.80778122,7
1538561431499,460000095009768355,123.411911,41.81045914,9
1538561454586,460000095009768355,123.411911,41.81045914,8
1538561519458,460000095009768355,123.4128571,41.80469894,16
